,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
81,벌떡떡볶이-성신여대점,af**님,"벌떡（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(매운야채어묵 추가,오징어어묵 추가))",1시간 이내 도착 오랜만에 먹어서 인지 더 맛있었음,5,5,5,5,2020년 8월 5일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
82,벌떡떡볶이-성신여대점,em**님,"벌떡（3~4인분）/1(맛 선택(덜매운맛),토핑 추가 선택(선택안함,선택안함2)),김말이튀김（3개）/1,소주/1",보통맛이 너무 매워서 덜매운맛 시켰는데 은근 매운게 맛있어요! 늦은 시간에 주문했는데도 빨리 보내주셔서 맛있게 잘 먹었습니다!,5,5,5,5,2020년 8월 3일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
83,벌떡떡볶이-성신여대점,an**님,"벌떡（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(오징어튀김（3개）))",맛잇어용 일반인들은 덜매운맛도 먀운편입니다,5,5,5,5,2020년 8월 1일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
84,벌떡떡볶이-성신여대점,mo**님,"닭볶음탕（3~4인분）/1(맛 선택(매운맛),토핑 추가 선택(선택안함,선택안함2))",벌떡 닭볶음탕은 사랑입니다! 벌떡떡볶이도 닭볶음탕도 넘 맛있어요! 특히 매운맛은 진짜 씁하씁하하면서 맛있게 먹었어요!!!매운거 좋아하시는 분들은 드셔보세욤,5,5,5,5,2020년 8월 1일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
85,벌떡떡볶이-성신여대점,ku**님,"벌떡（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2)),모듬튀김/1",오늘 유난히 양념이 맛있게 느꺼지네요 항상 잘먹고 있습니다,4,5,5,4,2020년 7월 28일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
86,벌떡떡볶이-성신여대점,em**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2)),소주/1",처음 시켜봤는데 국물이 부드랍고 오뎅이 깨끗하고 신선해 보여 떡볶이 오뎅 잘 안먹데 맛있게 많이 먹었습니다! 쿨피스 대신 단무지 요청했는데 많이 주셔서 감사합니다! 배달도 암청 빨랐어요!,5,5,5,5,2020년 7월 28일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
87,벌떡떡볶이-성신여대점,ba**님,"왕벌세트（떡or뎅＋주먹김밥＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(매운맛),토핑 추가 선택(어묵속맛살 추가,오징어어묵 추가))",4년째 떡볶이는 벌떡입니다.,5,5,5,5,2020년 7월 27일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
88,벌떡떡볶이-성신여대점,to**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(매운맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(김말이튀김（3개）))",맛있었어요! 튀김도 바삭하니 좋았습니다~!,5,5,5,5,2020년 7월 19일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
89,벌떡떡볶이-성신여대점,mo**님,"벌떡（3~4인분）/1(맛 선택(매운맛),토핑 추가 선택(선택안함2,치즈 추가))",벌떡 매운맛 너무 맛있어요 최고!!,5,5,5,5,2020년 7월 16일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
90,벌떡떡볶이-성신여대점,hj**님,"벌떡（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(고기튀김)),오동통 당면 /1",리얼로 최고다 이말이야,5,5,5,5,2020년 7월 12일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
91,벌떡떡볶이-성신여대점,ka**님,"수벌세트（떡or뎅＋튀김만두2＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2))",오늘도 맛있게 잘 먹었습니다~,4,4,5,5,2020년 7월 11일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
92,벌떡떡볶이-성신여대점,ka**님,"왕벌세트（떡or뎅＋주먹김밥＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(김말이튀김（3개）))",친구가 맛있다고 해서 주문했는데 넘 넘 맛있어요~ 앞으로 떡볶이는 벌떡으로 정했어요ㅎ,5,5,5,5,2020년 7월 2일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
93,벌떡떡볶이-성신여대점,hj**님,"벌떡（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(치즈 추가,햄 추가),튀김 메뉴(고기튀김)),오동통 당면 /1",항상 믿음을 져버리지 않는 벌떡,5,5,5,5,2020년 7월 2일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
94,벌떡떡볶이-성신여대점,mo**님,"닭볶음탕（3~4인분）/1(맛 선택(매운맛),토핑 추가 선택(선택안함,선택안함2))","제가 닭볶음탕 닭도리탕 진짜 엄청 좋아해서 많이 먹어봤는데, 요즘 벌떡 매운 닭볶음탕 완전 빠졌어요 ㅠㅠ 매콤하고 넘 맛있어요!!!",5,5,5,5,2020년 6월 29일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
95,벌떡떡볶이-성신여대점,le**님,"수벌세트（떡or뎅＋튀김만두2＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2))",맛은 있는데 양이 적어요 ㅜㅜ...,5,5,4,5,2020년 6월 27일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
96,벌떡떡볶이-성신여대점,db**님,"벌떡（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2)),중국 당면/1",오늘 뭔가 평소보다 맛이 밍밍한 느낌이지만 그래두 맛있었어요~~!,5,5,5,5,2020년 6월 25일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
97,벌떡떡볶이-성신여대점,an**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(덜매운맛),토핑 추가 선택(선택안함,선택안함2))",진짜 맛잇어용 최고퐈고,5,5,5,5,2020년 6월 21일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
98,벌떡떡볶이-성신여대점,an**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(덜매운맛),토핑 추가 선택(선택안함,선택안함2))",점점많이 시킨당...,5,5,5,5,2020년 6월 21일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
99,벌떡떡볶이-성신여대점,zx**님,"벌떡（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(선택안함2,치즈 추가)),콜라1.25L/1",맛있게 잘 먹었습니다. ㅇㄱ 떡볶이나 ㅇㄱㅅ 떡볶이 등 보다 양은 적네요. 가족들도 다 양은 좀 적은거 같다고 느낌 보통 맛으로 주문했는데 매운 맛은 적당하고 너무 자극적인 맛이 아니어서 좋았어요. 아버지가 요즘 떡볶이 너무 맵기만 하고 맛없는데 확실히 맛은 너무 좋아서 다음에 또 주문할거같긴해요,5,5,4,5,2020년 6월 21일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
100,벌떡떡볶이-성신여대점,li**님,"벌떡（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함2,치즈 추가),튀김 메뉴(모듬튀김))",저번에도 한 번 시켜먹었는데 너무 맛있었어서 또 시켰어요! 역시나 떡볶이 맛집 튀김맛집입니다ㅎㅎ 배달도 되게 빨라서 맛있게 잘 먹었습니다~! 근데 저번보다는 조금 더 매워진것같아요 ㅜㅜ 어쨌든 맛있습니다! 강추예욧!,5,5,4,5,2020년 6월 17일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
101,벌떡떡볶이-성신여대점,mo**님,"닭볶음탕（3~4인분）/1(맛 선택(매운맛),토핑 추가 선택(선택안함,선택안함2))",1주일만에 또 시켜먹었네욤ㅋㅋㅋ 닭볶음탕 매콤하고 넘 맛있어요! 남은 국물에 밥도 볶아먹어서 휘리릭 해치웠네욤 ㅋㅋ사진만 봐도 벌써 침고여용,5,5,5,5,2020년 6월 2일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
102,벌떡떡볶이-성신여대점,yj**님,"중국 당면/1,일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(매운맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(김말이튀김（3개）))",잘먹었어요 배달도 친절하고,5,5,5,5,2020년 5월 31일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
103,벌떡떡볶이-성신여대점,mo**님,"닭볶음탕（3~4인분）/1(맛 선택(매운맛),토핑 추가 선택(선택안함2,치즈 추가))",벌떡 닭볶음탕 맛집이네요!! 매운맛은 좀더 매워도 될거같아요!,5,5,5,5,2020년 5월 26일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
104,벌떡떡볶이-성신여대점,yu**님,"국물닭발/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2)),쥬시쿨（930mL）x1/1",닭발 순한맛으로 시켰는데 너무 매웠던것 빼고는 맛있고 양도 많아서 너무 좋았습니다!!! 배달도 엄청 빠르고 ~~ 굳굳 ~~~,4,4,5,5,2020년 5월 13일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
105,벌떡떡볶이-성신여대점,손님,"벌떡（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(선택안함2,치즈 추가)),중국 당면/1",일단 중국당면 미쳐버림ㅠㅠ 진짜 중국당면 엄~~~청 많거 걍 양도 많은데 맛있음ㅠㅠ,5,5,5,5,2020년 5월 10일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
106,벌떡떡볶이-성신여대점,db**님,"벌떡（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2)),중국 당면/1",맛있는데 중국당면 추가하면 항상 국물이 적어서 아쉬운 것 같아요! 그래도 짱맛탱,5,5,3,4,2020년 5월 5일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
107,벌떡떡볶이-성신여대점,wh**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2))",늦은시간에도 맛있게 해주셔서 감사합니다!,4,4,5,5,2020년 4월 28일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
108,벌떡떡볶이-성신여대점,sa**님,"벌떡（3~4인분）/1(맛 선택(덜매운맛),토핑 추가 선택(선택안함,선택안함2)),중국 당면/1",항상 믿고 시켜먹는 곳이에요! 양도 많고 덜매운 맛 시켜서 맵지도 않고 맛있어요~ 그리고 무엇보다도 배달이 빠르게 와서 좋은 것 같아요^_^ 40분 예상이었는데 20분만에 도착해서 맛있게 먹을 수 있었네요~,5,5,5,5,2020년 4월 20일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
109,벌떡떡볶이-성신여대점,ji**님,"수벌세트（떡or뎅＋튀김만두2＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2))",이런계열 떡볶이중 제일 진한?맛이나여,4,5,5,5,2020년 4월 13일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
110,벌떡떡볶이-성신여대점,ch**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(덜매운맛),토핑 추가 선택(선택안함,선택안함2))",존맛 ㅠㅠㅠㅠㅠㅠㅠ,5,5,5,5,2020년 4월 13일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
111,벌떡떡볶이-성신여대점,db**님,"벌뎅（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2)),중국 당면/1",맛있어욤!ㅎㅎㅎ항상최고,5,5,5,5,2020년 4월 11일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
112,벌떡떡볶이-성신여대점,ca**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(매운맛),토핑 추가 선택(선택안함,튀김만두 추가),튀김 메뉴(모듬튀김))",떡볶이 매운맛 시켰는데 맵지도 않고 짜기만 했어요 ㅠ.. 튀김은 맛이있네요,3,3,4,5,2020년 4월 10일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
113,벌떡떡볶이-성신여대점,an**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2))",맛있어요 엽떡보다 깔끔하고 좋아요,5,5,5,3,2020년 4월 7일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
114,벌떡떡볶이-성신여대점,rh**님,"왕벌세트（떡or뎅＋주먹김밥＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(고기튀김))",양 엄청 많고 맛나요,5,5,5,5,2020년 4월 7일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
115,벌떡떡볶이-성신여대점,3a**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2))",보통맛도 마니 매운데 맛있어요,5,4,3,5,2020년 4월 6일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
116,벌떡떡볶이-성신여대점,sm**님,"국물닭발/1(맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2)),주먹김밥/1",오홍~처음으로 시켜먹어봤는데 맛있어요,5,5,5,5,2020년 4월 5일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
117,벌떡떡볶이-성신여대점,손님,"벌뎅（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(햄 추가,오뎅사리 추가),튀김 메뉴(김말이튀김（3개）))",맛있고 배달 개빨라요,5,5,5,5,2020년 4월 3일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
118,벌떡떡볶이-성신여대점,ps**님,"왕벌세트（떡or뎅＋주먹김밥＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(덜매운맛),토핑 추가 선택(햄 추가,계란 추가),튀김 메뉴(김말이튀김（3개）)),계란찜/1",계란찜 미쳣구 떡볶이도 미쳤습니다,5,5,5,5,2020년 4월 3일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
119,벌떡떡볶이-성신여대점,bc**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(덜매운맛),토핑 추가 선택(선택안함,치즈 추가))",굳이에요 굳 또먹고싳어요,5,5,5,5,2020년 3월 28일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
120,벌떡떡볶이-성신여대점,ys**님,"벌떡（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(김말이튀김（3개）))",너무너무너무 맛있습니다 적당히 맵고 딱 좋아요 떡도 쫄깃하도 너무 맛있습니당,5,5,5,5,2020년 3월 25일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
121,벌떡떡볶이-성신여대점,yj**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2))",맛있고 양도 많아요 근데 배달이 좀 늦어져서 한시간 넘게 기다렸어요ㅠㅠ,4,5,4,2,2020년 3월 23일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
122,벌떡떡볶이-성신여대점,q1**님,"벌뎅（3~4인분）/1(맛 선택(매운맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(김말이튀김（3개）))","괜찮네요, 다음에도 재주문 고려해봐야겠어요",5,5,5,5,2020년 3월 22일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
123,벌떡떡볶이-성신여대점,go**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(떡볶이),맛 선택(덜매운맛),토핑 추가 선택(선택안함,선택안함2))",배달도 빠르게 오고 포장도 깔끔해요 소세지도 듬뿍 들어가있고 양 많아서 좋아요,5,5,5,5,2020년 3월 22일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
124,벌떡떡볶이-성신여대점,ja**님,"고뎅（3~4인분）/1(맛 선택(덜매운맛),토핑 추가 선택(선택안함,선택안함2))",말이 필요한가? ㅡㅡb,5,5,5,5,2020년 3월 21일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
125,벌떡떡볶이-성신여대점,sy**님,"벌뎅（3~4인분）/1(맛 선택(매운맛),토핑 추가 선택(선택안함,떡사리 추가)),오동통 당면 /1","저는 엽떡보다 좋아요,,^^,,,,,,,",5,5,5,5,2020년 3월 20일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
126,벌떡떡볶이-성신여대점,ja**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(매운맛),토핑 추가 선택(선택안함,선택안함2))",jmt. 배달 졸 친절. 양 개많음. 혜자떡볶이로 상호변경하심이 어떨지,5,5,5,5,2020년 3월 16일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
127,벌떡떡볶이-성신여대점,af**님,"벌뎅（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2),튀김 메뉴(모듬튀김))",간만에 잘 먹었어요,5,5,4,5,2020년 3월 15일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
128,벌떡떡볶이-성신여대점,wl**님,"일벌세트（떡or뎅＋튀김만두2＋주먹밥＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(보통맛),토핑 추가 선택(선택안함,선택안함2))",양많고 맛있었어요.,5,5,5,5,2020년 3월 13일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
129,벌떡떡볶이-성신여대점,ma**님,"벌뎅（3~4인분）/1(맛 선택(보통맛),토핑 추가 선택(오뎅사리 추가,치즈어묵 추가))",오뎅 많아서 좋았네용 믿고먹는 벌떡^^,5,5,5,5,2020년 3월 11일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
130,벌떡떡볶이-성신여대점,ja**님,"벌떡（3~4인분）/1(맛 선택(순한맛),토핑 추가 선택(선택안함,선택안함2)),오동통 당면 /1",벌떡 중독되었어요.,5,5,5,5,2020년 3월 8일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
131,벌떡떡볶이-성신여대점,ka**님,"왕벌세트（떡or뎅＋주먹김밥＋고급어묵＋쥬시쿨 180mL x2）/1(메뉴 선택(오뎅),맛 선택(매운맛),토핑 추가 선택(선택안함2,치즈 추가)),쥬시쿨（930mL）x1/1",배달은 1시간 만에 오고요 맛있는 매운맛이라 좋네요,4,5,5,4,2020년 3월 7일,11:10 - 01:40,서울 성북구 동선동2가 142-6 1층
